# started on Fri Apr  3 17:53:43 2026

#           time             counts   unit events
   427.822347840              57.58 Joules power/energy-pkg/                                                     
   428.823740151              56.88 Joules power/energy-pkg/                                                     
   429.825185525              56.54 Joules power/energy-pkg/                                                     
   430.826662823              56.59 Joules power/energy-pkg/                                                     
   431.828160541              55.34 Joules power/energy-pkg/                                                     
   432.829601802              56.38 Joules power/energy-pkg/                                                     
   433.831096956              56.28 Joules power/energy-pkg/                                                     
   434.832559891              57.70 Joules power/energy-pkg/                                                     
   435.834089929              58.52 Joules power/energy-pkg/                                                     
   436.835563583              56.99 Joules power/energy-pkg/                                                     
   437.837075481              57.89 Joules power/energy-pkg/                                                     
   438.837730810              89.77 Joules power/energy-pkg/                                                     
   439.839753225              96.78 Joules power/energy-pkg/                                                     
   440.840763777             102.32 Joules power/energy-pkg/                                                     
   441.841764534              96.16 Joules power/energy-pkg/                                                     
   442.842751764              99.71 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   443.843764674              99.93 Joules power/energy-pkg/                                                     
   444.844771376              97.96 Joules power/energy-pkg/                                                     
   445.846769001              95.24 Joules power/energy-pkg/                                                     
   446.847748815              94.88 Joules power/energy-pkg/                                                     
   447.849767827              93.84 Joules power/energy-pkg/                                                     
   448.850766128              94.15 Joules power/energy-pkg/                                                     
   449.851738167              97.76 Joules power/energy-pkg/                                                     
   450.854750046              98.43 Joules power/energy-pkg/                                                     
   451.855753002              96.12 Joules power/energy-pkg/                                                     
   452.856752074              99.91 Joules power/energy-pkg/                                                     
   453.857747618             100.43 Joules power/energy-pkg/                                                     
   454.858752298              99.99 Joules power/energy-pkg/                                                     
   455.859754871              98.83 Joules power/energy-pkg/                                                     
   456.860747235              96.78 Joules power/energy-pkg/                                                     
   457.861724072              97.60 Joules power/energy-pkg/                                                     
   458.862748006              97.95 Joules power/energy-pkg/                                                     
   459.863747219              97.67 Joules power/energy-pkg/                                                     
   460.864746814              97.09 Joules power/energy-pkg/                                                     
   461.865748398              93.53 Joules power/energy-pkg/                                                     
   462.866765686              94.64 Joules power/energy-pkg/                                                     
   463.867766056              94.21 Joules power/energy-pkg/                                                     
   464.868769471              92.11 Joules power/energy-pkg/                                                     
   465.869763862              93.98 Joules power/energy-pkg/                                                     
   466.871042177              91.93 Joules power/energy-pkg/                                                     
   467.871769941              91.54 Joules power/energy-pkg/                                                     
   468.875778122              92.00 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   469.876769776              89.73 Joules power/energy-pkg/                                                     
   470.877776582              95.95 Joules power/energy-pkg/                                                     
   471.878775399              87.48 Joules power/energy-pkg/                                                     
   472.880087061              86.76 Joules power/energy-pkg/                                                     
   473.881389069              86.39 Joules power/energy-pkg/                                                     
   474.882709671              85.54 Joules power/energy-pkg/                                                     
   475.884010612              85.52 Joules power/energy-pkg/                                                     
   476.885314560              87.59 Joules power/energy-pkg/                                                     
   477.885721722              94.48 Joules power/energy-pkg/                                                     
   478.887013498              98.68 Joules power/energy-pkg/                                                     
   479.887774133              90.03 Joules power/energy-pkg/                                                     
   480.889776441              88.71 Joules power/energy-pkg/                                                     
   481.890773222              89.19 Joules power/energy-pkg/                                                     
   482.891776946              91.15 Joules power/energy-pkg/                                                     
   483.892771098              95.26 Joules power/energy-pkg/                                                     
   484.893775464              92.55 Joules power/energy-pkg/                                                     
   485.895735756              92.03 Joules power/energy-pkg/                                                     
   486.897044423              91.15 Joules power/energy-pkg/                                                     
