# started on Fri Apr  3 23:31:51 2026

#           time             counts unit events
    29.035635494      <not counted>      branch-misses                                                           (0.00%)
    29.035635494      <not counted>      L1-dcache-loads                                                         (0.00%)
    29.035635494      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    29.035635494    <not supported>      L1-icache-loads                                                       
    29.035635494              1,954      L1-icache-load-misses                                                 
    29.035635494                705      LLC-loads                                                             
    29.035635494                262      LLC-load-misses                  #   37.16% of all LL-cache accesses  
    29.035635494                214      dTLB-load-misses                                                      
    29.035635494      <not counted>      iTLB-load-misses                                                        (0.00%)
    29.035635494                  0      minor-faults                                                          
    29.035635494                  0      major-faults                                                          
    30.036800336      <not counted>      cycles                                                                  (0.00%)
    30.036800336      <not counted>      instructions                                                            (0.00%)
    30.036800336      <not counted>      branches                                                                (0.00%)
    30.036800336      <not counted>      branch-misses                                                           (0.00%)
    30.036800336      <not counted>      L1-dcache-loads                                                         (0.00%)
    30.036800336      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    30.036800336    <not supported>      L1-icache-loads                                                       
    30.036800336              1,925      L1-icache-load-misses                                                 
    30.036800336                711      LLC-loads                                                             
    30.036800336                255      LLC-load-misses                  #   35.86% of all LL-cache accesses  
    30.036800336                218      dTLB-load-misses                                                      
    30.036800336      <not counted>      iTLB-load-misses                                                        (0.00%)
    30.036800336                  0      minor-faults                                                          
    30.036800336                  0      major-faults                                                          
    31.038184108      <not counted>      cycles                                                                  (0.00%)
    31.038184108      <not counted>      instructions                                                            (0.00%)
    31.038184108      <not counted>      branches                                                                (0.00%)
    31.038184108      <not counted>      branch-misses                                                           (0.00%)
    31.038184108      <not counted>      L1-dcache-loads                                                         (0.00%)
    31.038184108      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    31.038184108    <not supported>      L1-icache-loads                                                       
    31.038184108              1,926      L1-icache-load-misses                                                 
    31.038184108                742      LLC-loads                                                             
    31.038184108                386      LLC-load-misses                  #   52.02% of all LL-cache accesses  
    31.038184108                229      dTLB-load-misses                                                      
    31.038184108      <not counted>      iTLB-load-misses                                                        (0.00%)
    31.038184108                  0      minor-faults                                                          
    31.038184108                  0      major-faults                                                          
    32.039351403          1,741,368      cycles                                                                  (9.25%)
    32.039351403            410,896      instructions                     #    0.24  insn per cycle              (9.25%)
    32.039351403            182,617      branches                                                                (59.21%)
    32.039351403             19,017      branch-misses                    #   10.41% of all branches             (59.21%)
    32.039351403            250,840      L1-dcache-loads                                                         (75.84%)
    32.039351403             17,195      L1-dcache-load-misses            #    6.85% of all L1-dcache accesses   (16.63%)
    32.039351403    <not supported>      L1-icache-loads                                                       
    32.039351403             22,618      L1-icache-load-misses                                                   (7.53%)
    32.039351403              8,619      LLC-loads                                                               (14.91%)
    32.039351403              6,548      LLC-load-misses                  #   75.97% of all LL-cache accesses    (24.16%)
    32.039351403              3,091      dTLB-load-misses                                                        (24.16%)
    32.039351403              1,310      iTLB-load-misses                                                        (16.63%)
    32.039351403                  0      minor-faults                                                          
    32.039351403                  0      major-faults                                                          
    33.040512375            395,368      cycles                                                                  (70.08%)
    33.040512375             82,855      instructions                     #    0.21  insn per cycle              (70.08%)
    33.040512375             15,560      branches                                                                (70.08%)
    33.040512375      <not counted>      branch-misses                                                           (0.00%)
    33.040512375      <not counted>      L1-dcache-loads                                                         (0.00%)
    33.040512375      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    33.040512375    <not supported>      L1-icache-loads                                                       
    33.040512375              6,270      L1-icache-load-misses                                                   (29.92%)
    33.040512375              2,419      LLC-loads                                                               (29.92%)
    33.040512375              1,032      LLC-load-misses                  #   42.66% of all LL-cache accesses    (29.92%)
    33.040512375                695      dTLB-load-misses                                                      
    33.040512375                399      iTLB-load-misses                                                        (70.08%)
    33.040512375                  0      minor-faults                                                          
    33.040512375                  0      major-faults                                                          
    34.041838640      <not counted>      cycles                                                                  (0.00%)
    34.041838640      <not counted>      instructions                                                            (0.00%)
    34.041838640      <not counted>      branches                                                                (0.00%)
    34.041838640      <not counted>      branch-misses                                                           (0.00%)
    34.041838640      <not counted>      L1-dcache-loads                                                         (0.00%)
    34.041838640      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    34.041838640    <not supported>      L1-icache-loads                                                       
    34.041838640              1,916      L1-icache-load-misses                                                 
    34.041838640                714      LLC-loads                                                             
    34.041838640                250      LLC-load-misses                  #   35.01% of all LL-cache accesses  
    34.041838640                208      dTLB-load-misses                                                      
    34.041838640      <not counted>      iTLB-load-misses                                                        (0.00%)
    34.041838640                  0      minor-faults                                                          
    34.041838640                  0      major-faults                                                          
    35.043008044      <not counted>      cycles                                                                  (0.00%)
    35.043008044      <not counted>      instructions                                                            (0.00%)
    35.043008044      <not counted>      branches                                                                (0.00%)
    35.043008044      <not counted>      branch-misses                                                           (0.00%)
    35.043008044      <not counted>      L1-dcache-loads                                                         (0.00%)
    35.043008044      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    35.043008044    <not supported>      L1-icache-loads                                                       
    35.043008044              1,945      L1-icache-load-misses                                                 
    35.043008044                724      LLC-loads                                                             
    35.043008044                597      LLC-load-misses                  #   82.46% of all LL-cache accesses  
    35.043008044                231      dTLB-load-misses                                                      
    35.043008044      <not counted>      iTLB-load-misses                                                        (0.00%)
    35.043008044                  0      minor-faults                                                          
    35.043008044                  0      major-faults                                                          
    36.044338503      <not counted>      cycles                                                                  (0.00%)
    36.044338503      <not counted>      instructions                                                            (0.00%)
    36.044338503      <not counted>      branches                                                                (0.00%)
    36.044338503      <not counted>      branch-misses                                                           (0.00%)
    36.044338503      <not counted>      L1-dcache-loads                                                         (0.00%)
    36.044338503      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    36.044338503    <not supported>      L1-icache-loads                                                       
    36.044338503              1,934      L1-icache-load-misses                                                 
    36.044338503                732      LLC-loads                                                             
    36.044338503                597      LLC-load-misses                  #   81.56% of all LL-cache accesses  
    36.044338503                238      dTLB-load-misses                                                      
    36.044338503      <not counted>      iTLB-load-misses                                                        (0.00%)
    36.044338503                  0      minor-faults                                                          
    36.044338503                  0      major-faults                                                          
    37.044692021      <not counted>      cycles                                                                  (0.00%)
    37.044692021      <not counted>      instructions                                                            (0.00%)
    37.044692021      <not counted>      branches                                                                (0.00%)
    37.044692021      <not counted>      branch-misses                                                           (0.00%)
    37.044692021      <not counted>      L1-dcache-loads                                                         (0.00%)
    37.044692021      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    37.044692021    <not supported>      L1-icache-loads                                                       
    37.044692021              1,905      L1-icache-load-misses                                                 
    37.044692021                726      LLC-loads                                                             
    37.044692021                310      LLC-load-misses                  #   42.70% of all LL-cache accesses  
    37.044692021                226      dTLB-load-misses                                                      
    37.044692021      <not counted>      iTLB-load-misses                                                        (0.00%)
    37.044692021                  0      minor-faults                                                          
    37.044692021                  0      major-faults                                                          
    38.045873849      <not counted>      cycles                                                                  (0.00%)
    38.045873849      <not counted>      instructions                                                            (0.00%)
    38.045873849      <not counted>      branches                                                                (0.00%)
    38.045873849      <not counted>      branch-misses                                                           (0.00%)
    38.045873849      <not counted>      L1-dcache-loads                                                         (0.00%)
    38.045873849      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    38.045873849    <not supported>      L1-icache-loads                                                       
    38.045873849              1,933      L1-icache-load-misses                                                 
    38.045873849                735      LLC-loads                                                             
    38.045873849                600      LLC-load-misses                  #   81.63% of all LL-cache accesses  
    38.045873849                244      dTLB-load-misses                                                      
    38.045873849      <not counted>      iTLB-load-misses                                                        (0.00%)
    38.045873849                  0      minor-faults                                                          
    38.045873849                  0      major-faults                                                          
    39.047209674      <not counted>      cycles                                                                  (0.00%)
    39.047209674      <not counted>      instructions                                                            (0.00%)
    39.047209674      <not counted>      branches                                                                (0.00%)
    39.047209674      <not counted>      branch-misses                                                           (0.00%)
    39.047209674      <not counted>      L1-dcache-loads                                                         (0.00%)
    39.047209674      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    39.047209674    <not supported>      L1-icache-loads                                                       
    39.047209674              2,021      L1-icache-load-misses                                                 
    39.047209674                745      LLC-loads                                                             
    39.047209674                586      LLC-load-misses                  #   78.66% of all LL-cache accesses  
    39.047209674                242      dTLB-load-misses                                                      
    39.047209674      <not counted>      iTLB-load-misses                                                        (0.00%)
    39.047209674                  0      minor-faults                                                          
    39.047209674                  0      major-faults                                                          
    40.048384619      <not counted>      cycles                                                                  (0.00%)
    40.048384619      <not counted>      instructions                                                            (0.00%)
    40.048384619      <not counted>      branches                                                                (0.00%)
    40.048384619      <not counted>      branch-misses                                                           (0.00%)
    40.048384619      <not counted>      L1-dcache-loads                                                         (0.00%)
    40.048384619      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    40.048384619    <not supported>      L1-icache-loads                                                       
    40.048384619              1,908      L1-icache-load-misses                                                 
    40.048384619                729      LLC-loads                                                             
    40.048384619                363      LLC-load-misses                  #   49.79% of all LL-cache accesses  
    40.048384619                226      dTLB-load-misses                                                      
    40.048384619      <not counted>      iTLB-load-misses                                                        (0.00%)
    40.048384619                  0      minor-faults                                                          
    40.048384619                  0      major-faults                                                          
    41.049577754      <not counted>      cycles                                                                  (0.00%)
    41.049577754      <not counted>      instructions                                                            (0.00%)
    41.049577754      <not counted>      branches                                                                (0.00%)
    41.049577754      <not counted>      branch-misses                                                           (0.00%)
    41.049577754      <not counted>      L1-dcache-loads                                                         (0.00%)
    41.049577754      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    41.049577754    <not supported>      L1-icache-loads                                                       
    41.049577754              1,887      L1-icache-load-misses                                                 
    41.049577754                733      LLC-loads                                                             
    41.049577754                580      LLC-load-misses                  #   79.13% of all LL-cache accesses  
    41.049577754                242      dTLB-load-misses                                                      
    41.049577754      <not counted>      iTLB-load-misses                                                        (0.00%)
    41.049577754                  0      minor-faults                                                          
    41.049577754                  0      major-faults                                                          
    42.050776848      <not counted>      cycles                                                                  (0.00%)
    42.050776848      <not counted>      instructions                                                            (0.00%)
    42.050776848      <not counted>      branches                                                                (0.00%)
    42.050776848      <not counted>      branch-misses                                                           (0.00%)
    42.050776848      <not counted>      L1-dcache-loads                                                         (0.00%)
    42.050776848      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    42.050776848    <not supported>      L1-icache-loads                                                       
    42.050776848              1,951      L1-icache-load-misses                                                 
    42.050776848                730      LLC-loads                                                             
    42.050776848                585      LLC-load-misses                  #   80.14% of all LL-cache accesses  
    42.050776848                244      dTLB-load-misses                                                      
    42.050776848      <not counted>      iTLB-load-misses                                                        (0.00%)
    42.050776848                  0      minor-faults                                                          
    42.050776848                  0      major-faults                                                          
    43.051945563      <not counted>      cycles                                                                  (0.00%)
    43.051945563      <not counted>      instructions                                                            (0.00%)
    43.051945563      <not counted>      branches                                                                (0.00%)
    43.051945563      <not counted>      branch-misses                                                           (0.00%)
    43.051945563      <not counted>      L1-dcache-loads                                                         (0.00%)
    43.051945563      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    43.051945563    <not supported>      L1-icache-loads                                                       
    43.051945563              2,694      L1-icache-load-misses                                                 
    43.051945563              1,020      LLC-loads                                                             
    43.051945563                533      LLC-load-misses                  #   52.25% of all LL-cache accesses  
    43.051945563                357      dTLB-load-misses                                                      
    43.051945563      <not counted>      iTLB-load-misses                                                        (0.00%)
    43.051945563                  0      minor-faults                                                          
    43.051945563                  0      major-faults                                                          
    44.053131944      <not counted>      cycles                                                                  (0.00%)
    44.053131944      <not counted>      instructions                                                            (0.00%)
    44.053131944      <not counted>      branches                                                                (0.00%)
    44.053131944      <not counted>      branch-misses                                                           (0.00%)
    44.053131944      <not counted>      L1-dcache-loads                                                         (0.00%)
    44.053131944      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    44.053131944    <not supported>      L1-icache-loads                                                       
    44.053131944              1,884      L1-icache-load-misses                                                 
    44.053131944                720      LLC-loads                                                             
    44.053131944                301      LLC-load-misses                  #   41.81% of all LL-cache accesses  
    44.053131944                216      dTLB-load-misses                                                      
    44.053131944      <not counted>      iTLB-load-misses                                                        (0.00%)
    44.053131944                  0      minor-faults                                                          
    44.053131944                  0      major-faults                                                          
    45.054324700      <not counted>      cycles                                                                  (0.00%)
    45.054324700      <not counted>      instructions                                                            (0.00%)
    45.054324700      <not counted>      branches                                                                (0.00%)
    45.054324700      <not counted>      branch-misses                                                           (0.00%)
    45.054324700      <not counted>      L1-dcache-loads                                                         (0.00%)
    45.054324700      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    45.054324700    <not supported>      L1-icache-loads                                                       
    45.054324700              1,939      L1-icache-load-misses                                                 
    45.054324700                731      LLC-loads                                                             
    45.054324700                607      LLC-load-misses                  #   83.04% of all LL-cache accesses  
    45.054324700                240      dTLB-load-misses                                                      
    45.054324700      <not counted>      iTLB-load-misses                                                        (0.00%)
    45.054324700                  0      minor-faults                                                          
    45.054324700                  0      major-faults                                                          
    46.055529126      <not counted>      cycles                                                                  (0.00%)
    46.055529126      <not counted>      instructions                                                            (0.00%)
    46.055529126      <not counted>      branches                                                                (0.00%)
    46.055529126      <not counted>      branch-misses                                                           (0.00%)
    46.055529126      <not counted>      L1-dcache-loads                                                         (0.00%)
    46.055529126      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    46.055529126    <not supported>      L1-icache-loads                                                       
    46.055529126              1,891      L1-icache-load-misses                                                 
    46.055529126                712      LLC-loads                                                             
    46.055529126                299      LLC-load-misses                  #   41.99% of all LL-cache accesses  
    46.055529126                214      dTLB-load-misses                                                      
    46.055529126      <not counted>      iTLB-load-misses                                                        (0.00%)
    46.055529126                  0      minor-faults                                                          
    46.055529126                  0      major-faults                                                          
    47.056696178      <not counted>      cycles                                                                  (0.00%)
    47.056696178      <not counted>      instructions                                                            (0.00%)
    47.056696178      <not counted>      branches                                                                (0.00%)
    47.056696178      <not counted>      branch-misses                                                           (0.00%)
    47.056696178      <not counted>      L1-dcache-loads                                                         (0.00%)
    47.056696178      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    47.056696178    <not supported>      L1-icache-loads                                                       
    47.056696178              1,879      L1-icache-load-misses                                                 
    47.056696178                719      LLC-loads                                                             
    47.056696178                231      LLC-load-misses                  #   32.13% of all LL-cache accesses  
    47.056696178                221      dTLB-load-misses                                                      
    47.056696178      <not counted>      iTLB-load-misses                                                        (0.00%)
    47.056696178                  0      minor-faults                                                          
    47.056696178                  0      major-faults                                                          
    48.057847288      <not counted>      cycles                                                                  (0.00%)
    48.057847288      <not counted>      instructions                                                            (0.00%)
    48.057847288      <not counted>      branches                                                                (0.00%)
    48.057847288      <not counted>      branch-misses                                                           (0.00%)
    48.057847288      <not counted>      L1-dcache-loads                                                         (0.00%)
    48.057847288      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    48.057847288    <not supported>      L1-icache-loads                                                       
    48.057847288              1,896      L1-icache-load-misses                                                 
    48.057847288                736      LLC-loads                                                             
    48.057847288                222      LLC-load-misses                  #   30.16% of all LL-cache accesses  
    48.057847288                222      dTLB-load-misses                                                      
    48.057847288      <not counted>      iTLB-load-misses                                                        (0.00%)
    48.057847288                  0      minor-faults                                                          
    48.057847288                  0      major-faults                                                          
    49.059025116      <not counted>      cycles                                                                  (0.00%)
    49.059025116      <not counted>      instructions                                                            (0.00%)
    49.059025116      <not counted>      branches                                                                (0.00%)
    49.059025116      <not counted>      branch-misses                                                           (0.00%)
    49.059025116      <not counted>      L1-dcache-loads                                                         (0.00%)
    49.059025116      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    49.059025116    <not supported>      L1-icache-loads                                                       
    49.059025116              1,882      L1-icache-load-misses                                                 
    49.059025116                720      LLC-loads                                                             
    49.059025116                229      LLC-load-misses                  #   31.81% of all LL-cache accesses  
    49.059025116                217      dTLB-load-misses                                                      
    49.059025116      <not counted>      iTLB-load-misses                                                        (0.00%)
    49.059025116                  0      minor-faults                                                          
    49.059025116                  0      major-faults                                                          
    50.060200618      <not counted>      cycles                                                                  (0.00%)
    50.060200618      <not counted>      instructions                                                            (0.00%)
    50.060200618      <not counted>      branches                                                                (0.00%)
    50.060200618      <not counted>      branch-misses                                                           (0.00%)
    50.060200618      <not counted>      L1-dcache-loads                                                         (0.00%)
    50.060200618      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    50.060200618    <not supported>      L1-icache-loads                                                       
    50.060200618              2,554      L1-icache-load-misses                                                   (50.70%)
    50.060200618              1,110      LLC-loads                                                             
    50.060200618                656      LLC-load-misses                  #   59.10% of all LL-cache accesses  
    50.060200618                370      dTLB-load-misses                                                      
    50.060200618                123      iTLB-load-misses                                                        (49.30%)
    50.060200618                  0      minor-faults                                                          
    50.060200618                  0      major-faults                                                          
    51.061409928      <not counted>      cycles                                                                  (0.00%)
    51.061409928      <not counted>      instructions                                                            (0.00%)
    51.061409928      <not counted>      branches                                                                (0.00%)
    51.061409928      <not counted>      branch-misses                                                           (0.00%)
    51.061409928      <not counted>      L1-dcache-loads                                                         (0.00%)
    51.061409928      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    51.061409928    <not supported>      L1-icache-loads                                                       
    51.061409928      <not counted>      L1-icache-load-misses                                                   (0.00%)
    51.061409928                719      LLC-loads                                                             
    51.061409928                284      LLC-load-misses                  #   39.50% of all LL-cache accesses  
    51.061409928                229      dTLB-load-misses                                                      
    51.061409928                172      iTLB-load-misses                                                      
    51.061409928                  0      minor-faults                                                          
    51.061409928                  0      major-faults                                                          
    52.062570424      <not counted>      cycles                                                                  (0.00%)
    52.062570424      <not counted>      instructions                                                            (0.00%)
    52.062570424      <not counted>      branches                                                                (0.00%)
    52.062570424      <not counted>      branch-misses                                                           (0.00%)
    52.062570424      <not counted>      L1-dcache-loads                                                         (0.00%)
    52.062570424      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    52.062570424    <not supported>      L1-icache-loads                                                       
    52.062570424      <not counted>      L1-icache-load-misses                                                   (0.00%)
    52.062570424                720      LLC-loads                                                             
    52.062570424                423      LLC-load-misses                  #   58.75% of all LL-cache accesses  
    52.062570424                235      dTLB-load-misses                                                      
    52.062570424                170      iTLB-load-misses                                                      
    52.062570424                  0      minor-faults                                                          
    52.062570424                  0      major-faults                                                          
#           time             counts unit events
    53.063744143      <not counted>      cycles                                                                  (0.00%)
    53.063744143      <not counted>      instructions                                                            (0.00%)
    53.063744143      <not counted>      branches                                                                (0.00%)
    53.063744143      <not counted>      branch-misses                                                           (0.00%)
    53.063744143      <not counted>      L1-dcache-loads                                                         (0.00%)
    53.063744143      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    53.063744143    <not supported>      L1-icache-loads                                                       
    53.063744143      <not counted>      L1-icache-load-misses                                                   (0.00%)
    53.063744143                693      LLC-loads                                                             
    53.063744143                222      LLC-load-misses                  #   32.03% of all LL-cache accesses  
    53.063744143                216      dTLB-load-misses                                                      
    53.063744143                170      iTLB-load-misses                                                      
    53.063744143                  0      minor-faults                                                          
    53.063744143                  0      major-faults                                                          
    54.064926947      <not counted>      cycles                                                                  (0.00%)
    54.064926947      <not counted>      instructions                                                            (0.00%)
    54.064926947      <not counted>      branches                                                                (0.00%)
    54.064926947      <not counted>      branch-misses                                                           (0.00%)
    54.064926947      <not counted>      L1-dcache-loads                                                         (0.00%)
    54.064926947      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    54.064926947    <not supported>      L1-icache-loads                                                       
    54.064926947      <not counted>      L1-icache-load-misses                                                   (0.00%)
    54.064926947                728      LLC-loads                                                             
    54.064926947                240      LLC-load-misses                  #   32.97% of all LL-cache accesses  
    54.064926947                216      dTLB-load-misses                                                      
    54.064926947                169      iTLB-load-misses                                                      
    54.064926947                  0      minor-faults                                                          
    54.064926947                  0      major-faults                                                          
    55.066075071      <not counted>      cycles                                                                  (0.00%)
    55.066075071      <not counted>      instructions                                                            (0.00%)
    55.066075071      <not counted>      branches                                                                (0.00%)
    55.066075071      <not counted>      branch-misses                                                           (0.00%)
    55.066075071      <not counted>      L1-dcache-loads                                                         (0.00%)
    55.066075071      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    55.066075071    <not supported>      L1-icache-loads                                                       
    55.066075071      <not counted>      L1-icache-load-misses                                                   (0.00%)
    55.066075071                710      LLC-loads                                                             
    55.066075071                193      LLC-load-misses                  #   27.18% of all LL-cache accesses  
    55.066075071                213      dTLB-load-misses                                                      
    55.066075071                168      iTLB-load-misses                                                      
    55.066075071                  0      minor-faults                                                          
    55.066075071                  0      major-faults                                                          
    56.067248383      <not counted>      cycles                                                                  (0.00%)
    56.067248383      <not counted>      instructions                                                            (0.00%)
    56.067248383      <not counted>      branches                                                                (0.00%)
    56.067248383      <not counted>      branch-misses                                                           (0.00%)
    56.067248383      <not counted>      L1-dcache-loads                                                         (0.00%)
    56.067248383      <not counted>      L1-dcache-load-misses                                                   (0.00%)
    56.067248383    <not supported>      L1-icache-loads                                                       
    56.067248383      <not counted>      L1-icache-load-misses                                                   (0.00%)
    56.067248383                717      LLC-loads                                                             
    56.067248383                230      LLC-load-misses                  #   32.08% of all LL-cache accesses  
    56.067248383                211      dTLB-load-misses                                                      
