# started on Fri Apr  3 18:45:35 2026

#           time             counts   unit events
   459.872698889              91.42 Joules power/energy-pkg/                                                     
   460.873709655              88.94 Joules power/energy-pkg/                                                     
   461.875694281              92.27 Joules power/energy-pkg/                                                     
   462.876699787              89.04 Joules power/energy-pkg/                                                     
   463.879038733              89.92 Joules power/energy-pkg/                                                     
   464.879951460              86.09 Joules power/energy-pkg/                                                     
   465.883597800              82.94 Joules power/energy-pkg/                                                     
   466.885874922              85.51 Joules power/energy-pkg/                                                     
   467.887170793              86.78 Joules power/energy-pkg/                                                     
   468.888449291              88.26 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   469.889757244              89.76 Joules power/energy-pkg/                                                     
   470.891013003              84.42 Joules power/energy-pkg/                                                     
   471.891698643              91.13 Joules power/energy-pkg/                                                     
   472.893695751              91.54 Joules power/energy-pkg/                                                     
   473.894697837              89.55 Joules power/energy-pkg/                                                     
   474.895700232              89.40 Joules power/energy-pkg/                                                     
   475.896705609              87.69 Joules power/energy-pkg/                                                     
   476.898700063              89.55 Joules power/energy-pkg/                                                     
   477.899673353              89.79 Joules power/energy-pkg/                                                     
   478.900694153              92.21 Joules power/energy-pkg/                                                     
   479.901703493              91.83 Joules power/energy-pkg/                                                     
   480.902696437              90.06 Joules power/energy-pkg/                                                     
   481.903699035              95.94 Joules power/energy-pkg/                                                     
   482.906701938              99.66 Joules power/energy-pkg/                                                     
   483.907697473              98.96 Joules power/energy-pkg/                                                     
   484.908700481              97.20 Joules power/energy-pkg/                                                     
   485.909705160              96.02 Joules power/energy-pkg/                                                     
   486.910683024              98.21 Joules power/energy-pkg/                                                     
